category	latitude	longitude
K	42.728063	-73.857808
K	42.696349	-73.882406
SR	42.723383	-73.86409
K	42.709025	-73.818943
M	42.770977	-73.759035
SR	42.785944	-73.93221
CC	42.775811	-73.91489
ER	42.762219	-73.797632
ST	42.689493	-73.849736
V	42.754638	-73.951606
SR	42.748588	-73.866964
CC	42.706487	-73.823422
K	42.736706	-73.764418
K	42.719395	-73.80624
ST	42.797607	-73.925517
R	42.71804	-73.804903
M	42.754278	-73.772908
K	42.74652	-73.764451
V	42.798979	-73.924172
SR	42.794943	-73.922021
M	42.689331	-73.848399
CC	42.77109	-73.755868
SR	42.690682	-73.778357
K	42.715338	-73.809026
CC	42.827749	-73.892405
K	42.794869	-73.920819
CC	42.714968	-73.830578
K	42.711565	-73.708361
K	42.770965	-73.824281
ST	42.688348	-73.849266
ST	42.709787	-73.817415
SR	42.770575	-73.700166
CC	42.666726	-73.791483
CC	42.665398	-73.789103
ST	42.723402	-73.799578
ST	42.692416	-73.811994
K	42.696967	-73.886736
WT	42.696101	-73.811765
CC	42.685406	-73.838953
M	42.69246	-73.814679
U	42.685773	-73.78275
M	42.75483	-73.774824
CC	42.718708	-73.808169
ST	42.688792	-73.849222
ST	42.713564	-73.813523
K	42.754616	-73.766571
ST	42.708971	-73.817289
K	42.678156	-73.829468
X	42.779843	-73.721975
ST	42.760991	-73.781874
K	42.793368	-73.950539
ST	42.799793	-73.948111
CC	42.791346	-73.938649
ER	42.783982	-73.941422
ST	42.773727	-73.891093
V	42.802302	-73.895794
CC	42.771808	-73.757442
SR	42.768259	-73.755096
SR	42.713604	-73.827171
K	42.717554	-73.813145
ST	42.773889	-73.894101
K	42.725956	-73.84168
SR	42.684117	-73.846082
K	42.799519	-73.92603
MF	42.691354	-73.802223
CC	42.827207	-73.906693
ER	42.805117	-73.904687
R	42.715143	-73.812893
CC	42.68375	-73.771294
K	42.711706	-73.709099
ER	42.696782	-73.847157
ST	42.747937	-73.866599
ST	42.698513	-73.812051
M	42.725042	-73.840734
U	42.765309	-73.754412
ST	42.712504	-73.819085
SR	42.738408	-73.762792
ER	42.65727	-73.771375
ST	42.709606	-73.81772
CC	42.698083	-73.768231
K	42.803163	-73.900129
ER	42.740889	-73.811961
ST	42.692045	-73.831759
K	42.714587	-73.814326
CC	42.683628	-73.770981
X	42.745929	-73.809777
ST	42.683453	-73.795704
ST	42.689895	-73.852254
R	42.75433	-73.777565
CC	42.697388	-73.885541
ST	42.772328	-73.728147
SR	42.732442	-73.761743
ER	42.683746	-73.839631
U	42.692167	-73.873719
K	42.730977	-73.762098
ST	42.744465	-73.863057
M	42.72909	-73.700898
ST	42.745461	-73.760582
ST	42.78173	-73.949497
U	42.676524	-73.822469
ST	42.70728	-73.774754
K	42.723767	-73.79902
CC	42.758069	-73.777353
ST	42.763288	-73.85458
K	42.685297	-73.840352
ST	42.782745	-73.910437
ST	42.729524	-73.701843
ST	42.690917	-73.867758
X	42.819104	-73.885391
G	42.726508	-73.760895
SR	42.686084	-73.796084
ST	42.7569	-73.807794
ST	42.814161	-73.939395
R	42.746908	-73.759661
K	42.701065	-73.819304
SR	42.768115	-73.697396
M	42.782221	-73.951489
CC	42.758703	-73.776905
X	42.708974	-73.715858
F	42.720931	-73.805621
ER	42.796488	-73.859387
CC	42.721393	-73.863716
X	42.659328	-73.767895
SR	42.731674	-73.847608
ST	42.744807	-73.76388
K	42.710813	-73.816681
M	42.715309	-73.8129
R	42.770271	-73.759394
ER	42.760682	-73.870527
K	42.775362	-73.698029
R	42.730621	-73.848331
K	42.688166	-73.86186
R	42.712975	-73.828389
R	42.742316	-73.84119
G	42.691414	-73.782612
V	42.724454	-73.75942
SR	42.707949	-73.778814
CC	42.778348	-73.932909
CC	42.75487	-73.774917
CC	42.684716	-73.83775
K	42.764306	-73.869276
U	42.695863	-73.881401
CC	42.758076	-73.777225
G	42.804984	-73.906028
ST	42.689349	-73.850425
SR	42.723429	-73.866613
SR	42.783452	-73.944311
ST	42.696332	-73.824462
ST	42.709856	-73.817306
CC	42.758089	-73.777219
ST	42.710329	-73.710015
U	42.824546	-73.910889
ST	42.71105	-73.816112
ST	42.747141	-73.814524
K	42.804773	-73.903822
K	42.783597	-73.742879
M	42.728613	-73.70046
ST	42.709898	-73.816118
CC	42.83072	-73.891035
CC	42.673403	-73.814416
CC	42.695198	-73.878728
M	42.687999	-73.773072
K	42.746901	-73.758191
ST	42.776254	-73.903107
ST	42.762988	-73.701104
G	42.701952	-73.814222
K	42.729155	-73.700369
SR	42.773447	-73.698503
ST	42.8054	-73.905598
SR	42.737991	-73.856793
K	42.796409	-73.921658
ST	42.67983	-73.858304
AS	42.752952	-73.771389
SR	42.695058	-73.772353
CC	42.709595	-73.864001
ST	42.804185	-73.902353
ER	42.75955	-73.878768
ST	42.69024	-73.851756
R	42.708112	-73.777998
CC	42.693865	-73.771802
CC	42.710377	-73.864144
K	42.727953	-73.760988
ST	42.77113	-73.700303
X	42.677105	-73.801308
K	42.685414	-73.765646
ST	42.800085	-73.927128
M	42.775511	-73.89762
V	42.696366	-73.76166
U	42.732629	-73.850572
MF	42.693591	-73.805008
M	42.687952	-73.772997
M	42.75219	-73.778203
SR	42.755205	-73.765902
ST	42.677328	-73.826782
M	42.688099	-73.77314
K	42.691131	-73.868195
K	42.723112	-73.936198
ST	42.773409	-73.824064
K	42.769893	-73.915152
R	42.691808	-73.802848
K	42.728059	-73.761149
V	42.70361	-73.820033
ST	42.689323	-73.848418
K	42.74224	-73.762301
CC	42.804347	-73.914963
SR	42.662932	-73.779353
M	42.709767	-73.817115
CC	42.701164	-73.849477
ST	42.701946	-73.814124
ST	42.786361	-73.912266
SR	42.722611	-73.836813
ST	42.714903	-73.839573
CC	42.716242	-73.83067
ST	42.737848	-73.79437
R	42.695373	-73.846686
V	42.804998	-73.907591
ST	42.728104	-73.761151
M	42.757175	-73.758555
ST	42.683735	-73.838679
ST	42.719136	-73.83412
ST	42.8001	-73.923019
ST	42.762237	-73.79765
WT	42.701682	-73.826874
ER	42.693193	-73.873258
ST	42.689236	-73.849818
V	42.774695	-73.95193
CC	42.771859	-73.757462
ST	42.689876	-73.863964
K	42.71026	-73.820734
SR	42.786363	-73.909969
ST	42.798019	-73.92307
ST	42.758918	-73.879355
ST	42.714518	-73.77102
SR	42.718208	-73.805085
CC	42.685513	-73.765651
M	42.718785	-73.832793
K	42.730157	-73.76167
K	42.795483	-73.946076
ER	42.787924	-73.73644
WT	42.730574	-73.760722
AS	42.713044	-73.81142
ST	42.688384	-73.84792
SR	42.738222	-73.763978
V	42.684443	-73.797884
R	42.7125	-73.78202
CC	42.774005	-73.8941
G	42.697721	-73.809284
ST	42.704631	-73.819168
F	42.720492	-73.80961
K	42.689373	-73.850211
G	42.694434	-73.805655
CC	42.683415	-73.846878
M	42.743934	-73.749744
K	42.707232	-73.775973
SR	42.792995	-73.917607
K	42.737885	-73.724209
U	42.784076	-73.911919
K	42.756071	-73.770701
R	42.697511	-73.81073
CC	42.771794	-73.757385
K	42.736216	-73.761735
K	42.770902	-73.824286
SR	42.817977	-73.88524
CC	42.769627	-73.700704
K	42.745161	-73.808845
V	42.695123	-73.805951
ST	42.689572	-73.8498
CC	42.758729	-73.776918
M	42.688082	-73.773163
K	42.754224	-73.759745
AS	42.771055	-73.753054
WT	42.703357	-73.878663
ST	42.677198	-73.822748
M	42.791702	-73.916176
ST	42.794458	-73.930581
K	42.713195	-73.70699
ST	42.689349	-73.851075
ST	42.779947	-73.903112
ER	42.723916	-73.852309
ST	42.762179	-73.797494
ST	42.683286	-73.846751
K	42.6896	-73.866211
K	42.718357	-73.805122
ST	42.727383	-73.761839
ER	42.83285	-73.906853
ST	42.738577	-73.82081
ST	42.78192	-73.92984
G	42.770837	-73.824299
R	42.712712	-73.82788
SR	42.774352	-73.70665
CC	42.771012	-73.755824
ST	42.712769	-73.828038
CC	42.709592	-73.863121
G	42.75572	-73.760597
ST	42.727556	-73.75983
ER	42.745321	-73.752318
SR	42.700815	-73.828802
V	42.742823	-73.75904
ST	42.748058	-73.759603
SR	42.691175	-73.806333
K	42.710336	-73.816712
K	42.774594	-73.700904
ER	42.702358	-73.813567
ST	42.683904	-73.839783
ST	42.701557	-73.775165
R	42.711304	-73.708551
K	42.710747	-73.816206
ST	42.724525	-73.84181
CC	42.722914	-73.839499
ST	42.733088	-73.854416
SR	42.802912	-73.734821
CC	42.758338	-73.777404
ER	42.738091	-73.842403
CC	42.683668	-73.771134
K	42.680821	-73.83858
ER	42.685898	-73.797247
ST	42.764913	-73.699287
CC	42.765291	-73.81105
R	42.713577	-73.813552
K	42.717279	-73.812868
ST	42.697692	-73.826828
CC	42.758709	-73.776908
ST	42.689614	-73.866228
K	42.728445	-73.846824
K	42.707611	-73.778452
CC	42.68548	-73.839057
CC	42.72007	-73.807876
U	42.735733	-73.939455
K	42.799001	-73.925637
AS	42.722211	-73.804027
K	42.67839	-73.83032
X	42.748763	-73.852118
CC	42.683774	-73.771248
M	42.829516	-73.87611
SR	42.753632	-73.794928
ST	42.697119	-73.8476
ST	42.709157	-73.817496
V	42.667551	-73.812002
K	42.762111	-73.752486
ST	42.710022	-73.817711
K	42.756078	-73.77488
SR	42.781362	-73.905998
K	42.685529	-73.79692
ST	42.805552	-73.905946
ST	42.75123	-73.766551
CC	42.733779	-73.847519
ST	42.694207	-73.805327
U	42.754046	-73.700201
K	42.75423	-73.772785
K	42.751445	-73.764974
U	42.763251	-73.885446
WT	42.693268	-73.814071
K	42.688974	-73.85011
K	42.735722	-73.70794
ST	42.766784	-73.866047
U	42.686791	-73.854469
SR	42.771961	-73.700989
K	42.787173	-73.940793
SR	42.738033	-73.761505
U	42.707493	-73.712387
CC	42.772427	-73.822911
CC	42.718689	-73.808149
R	42.769706	-73.89267
V	42.766987	-73.732424
K	42.677415	-73.826979
K	42.755136	-73.772109
K	42.683732	-73.839607
ST	42.711052	-73.81612
G	42.713455	-73.706814
ST	42.784156	-73.918351
ER	42.763897	-73.916344
M	42.771878	-73.89235
K	42.72802	-73.846344
WT	42.712637	-73.827697
ST	42.753138	-73.763974
U	42.784117	-73.911965
V	42.7817	-73.93205
ST	42.773468	-73.684707
CC	42.761976	-73.748967
CC	42.671166	-73.807366
M	42.77204	-73.755436
K	42.684732	-73.839653
ST	42.717195	-73.831816
ST	42.731807	-73.706938
WT	42.702343	-73.830673
ST	42.757202	-73.761303
SR	42.706805	-73.777781
R	42.720794	-73.802191
K	42.773905	-73.895809
R	42.74897	-73.765253
SR	42.689766	-73.863606
SR	42.694652	-73.814026
K	42.711072	-73.816108
SR	42.73289	-73.79544
ST	42.672275	-73.804775
CC	42.678311	-73.836512
ST	42.684703	-73.839873
CC	42.668512	-73.785145
CC	42.769618	-73.8224
R	42.771501	-73.823373
SR	42.743363	-73.792174
SR	42.754881	-73.876757
ER	42.715063	-73.785155
SR	42.787513	-73.911363
SR	42.779639	-73.848176
K	42.769828	-73.914856
ST	42.732411	-73.795488
ER	42.765311	-73.941731
R	42.766773	-73.887927
CC	42.665148	-73.799525
ST	42.807243	-73.913082
G	42.805788	-73.913583
ST	42.767489	-73.888944
SR	42.777598	-73.934029
SR	42.798215	-73.947588
ER	42.7194	-73.757687
G	42.769518	-73.704183
SR	42.746573	-73.763183
CC	42.701372	-73.813339
K	42.779011	-73.955048
R	42.803513	-73.900234
ST	42.79214	-73.729105
SR	42.772513	-73.823043
CC	42.773301	-73.892771
ST	42.68982	-73.851115
ST	42.714492	-73.845137
ST	42.803143	-73.901121
ST	42.716302	-73.9316
ST	42.689351	-73.850993
SR	42.696418	-73.810839
CC	42.725605	-73.936258
SR	42.797793	-73.952989
ST	42.687937	-73.847361
R	42.781776	-73.954024
U	42.768931	-73.914797
ER	42.770849	-73.82427
ST	42.76229	-73.797742
ST	42.760729	-73.882379
CC	42.751387	-73.759384
CC	42.7389	-73.841064
AS	42.719336	-73.837226
SR	42.734142	-73.852538
K	42.73582	-73.76445
ST	42.73008	-73.761878
K	42.689593	-73.86623
ST	42.695929	-73.881697
CC	42.758717	-73.776914
ER	42.698479	-73.828763
G	42.686969	-73.859944
F	42.761835	-73.794729
CC	42.758171	-73.777323
ST	42.804289	-73.904027
WT	42.698736	-73.817766
K	42.741325	-73.840073
CC	42.725984	-73.761071
WT	42.69547	-73.820294
ST	42.731426	-73.705662
WT	42.757648	-73.81773
SR	42.815192	-73.886204
SR	42.848882	-73.889224
K	42.771407	-73.823282
ST	42.752668	-73.764147
SR	42.728358	-73.843846
SR	42.691604	-73.86872
K	42.770971	-73.824261
V	42.774542	-73.692122
SR	42.756099	-73.700647
G	42.771725	-73.727568
R	42.718611	-73.805497
SR	42.732631	-73.761759
K	42.722527	-73.802607
CC	42.784056	-73.918963
SR	42.680666	-73.837953
R	42.680754	-73.763691
ST	42.756684	-73.757571
ST	42.763754	-73.940188
R	42.696584	-73.885407
K	42.743671	-73.761251
SR	42.730487	-73.794468
CC	42.668257	-73.785408
R	42.753304	-73.777342
K	42.684758	-73.847771
R	42.772032	-73.893937
M	42.73993	-73.732404
K	42.803786	-73.901437
SR	42.773031	-73.705159
K	42.770531	-73.822218
K	42.718412	-73.805806
V	42.810574	-73.90406
M	42.708067	-73.776225
R	42.802915	-73.900524
ST	42.775273	-73.889624
M	42.732029	-73.848228
CC	42.805876	-73.908262
SR	42.786265	-73.911197
CC	42.72375	-73.758447
G	42.717757	-73.812525
SR	42.724812	-73.822079
WT	42.701367	-73.813319
ST	42.706027	-73.876263
CC	42.693894	-73.771794
ST	42.705842	-73.824731
R	42.734663	-73.852808
K	42.690513	-73.801539
SR	42.732208	-73.8487
SR	42.689368	-73.862513
M	42.712988	-73.814311
K	42.704814	-73.86074
ST	42.736471	-73.764436
K	42.73565	-73.702104
ST	42.690775	-73.852643
ST	42.748366	-73.868389
CC	42.686292	-73.842058
R	42.692372	-73.872365
CC	42.696331	-73.884515
ER	42.762098	-73.931907
M	42.783962	-73.919109
K	42.697045	-73.849361
SR	42.764129	-73.887132
K	42.760806	-73.805499
SR	42.777642	-73.713674
R	42.785072	-73.943908
ST	42.689345	-73.848399
K	42.754047	-73.7
CC	42.72595	-73.841715
K	42.677283	-73.824231
ER	42.714626	-73.841737
ER	42.734799	-73.704419
ST	42.710436	-73.816552
G	42.717774	-73.812546
ST	42.707306	-73.825656
K	42.761868	-73.795985
M	42.684902	-73.794792
ST	42.684145	-73.838915
ST	42.816089	-73.894186
R	42.7317	-73.761479
CC	42.73892	-73.841073
ST	42.68966	-73.850034
SR	42.796798	-73.942007
ER	42.805303	-73.89231
R	42.713973	-73.828257
CC	42.687214	-73.842256
ST	42.773275	-73.701362
ST	42.731388	-73.863534
ST	42.773096	-73.68737
ST	42.689337	-73.84841
K	42.710631	-73.820534
ER	42.901837	-73.69429
ST	42.770572	-73.823581
ER	42.753146	-73.764702
K	42.689235	-73.849815
ER	42.775561	-73.75059
SR	42.793716	-73.944919
ST	42.68924	-73.849769
ST	42.68889	-73.849445
K	42.730443	-73.761969
K	42.762117	-73.752702
CC	42.827771	-73.892435
M	42.68959	-73.850412
M	42.774166	-73.896212
ST	42.756072	-73.758733
CC	42.705633	-73.755015
K	42.732689	-73.709891
ST	42.690379	-73.851918
M	42.774983	-73.893948
SR	42.761213	-73.79232
SR	42.757351	-73.761788
V	42.658833	-73.76885
SR	42.794205	-73.930015
SR	42.767613	-73.690302
M	42.78208	-73.95192
ST	42.688711	-73.849098
K	42.775708	-73.898345
ER	42.725695	-73.760301
ST	42.718376	-73.807786
ST	42.686013	-73.796168
ST	42.748411	-73.735041
ST	42.748485	-73.763529
ER	42.693702	-73.774516
SR	42.789965	-73.936648
K	42.662098	-73.778704
K	42.68946	-73.850746
SR	42.704091	-73.817934
CC	42.736089	-73.845714
M	42.716087	-73.840441
R	42.804659	-73.90385
ST	42.70992	-73.816807
SR	42.773854	-73.68792
G	42.735312	-73.851939
ST	42.684518	-73.849422
SR	42.740078	-73.84485
V	42.765462	-73.888864
ST	42.730408	-73.761887
ER	42.688581	-73.791935
K	42.725196	-73.796605
CC	42.82914	-73.888691
ST	42.771482	-73.892669
CC	42.758069	-73.777364
K	42.720718	-73.801962
K	42.68852	-73.859655
CC	42.753289	-73.777386
ER	42.777301	-73.89107
G	42.737834	-73.724044
CC	42.796757	-73.892816
M	42.763691	-73.754533
ST	42.710192	-73.816508
ST	42.750442	-73.869789
ER	42.772535	-73.754344
SR	42.771471	-73.816139
ER	42.728378	-73.78842
R	42.798809	-73.947319
ST	42.756384	-73.795612
V	42.702215	-73.752082
M	42.689335	-73.850334
SR	42.767489	-73.814736
SR	42.715335	-73.705294
CC	42.773013	-73.751686
ST	42.689565	-73.851259
ST	42.756414	-73.757684
ST	42.771067	-73.894019
SR	42.688207	-73.800795
M	42.689654	-73.866107
ER	42.688272	-73.794963
M	42.785637	-73.910555
CC	42.77285	-73.75186
CC	42.686593	-73.782114
K	42.776654	-73.934382
R	42.72084	-73.809216
R	42.693576	-73.7745
CC	42.803405	-73.900199
ST	42.803511	-73.900114
ST	42.699202	-73.824292
ST	42.689308	-73.850032
CC	42.724497	-73.796958
ST	42.771727	-73.892516
SR	42.766887	-73.812646
K	42.733647	-73.848991
M	42.705959	-73.862238
X	42.718965	-73.707402
ST	42.758289	-73.824416
V	42.666993	-73.786755
ST	42.689647	-73.849856
AS	42.725725	-73.798501
CC	42.758309	-73.777373
K	42.683591	-73.840631
ST	42.72951	-73.701841
M	42.74572	-73.810024
ST	42.752284	-73.759967
ST	42.689187	-73.848986
SR	42.683085	-73.782046
CC	42.805885	-73.908307
ER	42.696039	-73.824105
CC	42.725807	-73.936039
ST	42.710555	-73.815471
SR	42.782466	-73.955129
WT	42.787807	-73.941531
ST	42.751664	-73.77676
CC	42.687717	-73.847258
ST	42.705556	-73.819764
K	42.689343	-73.848391
K	42.804295	-73.902684
M	42.731135	-73.795437
HH	42.701695	-73.824608
CC	42.828742	-73.889605
ER	42.710979	-73.816671
K	42.789125	-73.92937
ST	42.684353	-73.839335
K	42.689913	-73.852328
R	42.762055	-73.795459
U	42.798211	-73.947072
ST	42.690016	-73.851301
SR	42.77961	-73.848163
ST	42.70982	-73.817273
M	42.690397	-73.865435
R	42.775038	-73.700384
ST	42.700979	-73.819523
ST	42.713927	-73.844597
K	42.716599	-73.808883
ER	42.751635	-73.826083
G	42.6839	-73.838717
CC	42.782526	-73.953171
CC	42.754422	-73.773149
R	42.721763	-73.837152
ST	42.693026	-73.817427
CC	42.758068	-73.777338
CC	42.671856	-73.809526
ER	42.805177	-73.906441
ST	42.666253	-73.831549
SR	42.840307	-73.892808
ER	42.756404	-73.760603
CC	42.689293	-73.774634
ST	42.772435	-73.891804
SR	42.769581	-73.820774
SR	42.757257	-73.778304
ST	42.732947	-73.761806
K	42.74683	-73.75789
R	42.770877	-73.823224
SR	42.769004	-73.890538
ST	42.743762	-73.759973
V	42.780709	-73.90807
ST	42.695004	-73.826201
CC	42.726893	-73.759777
CC	42.701184	-73.849498
K	42.727925	-73.761319
SR	42.766349	-73.700533
CC	42.72744	-73.761851
CC	42.686448	-73.842128
K	42.77251	-73.89406
ST	42.68934	-73.848412
V	42.76661	-73.938887
CC	42.746119	-73.755627
K	42.684186	-73.795452
CC	42.697357	-73.822844
ST	42.77457	-73.896682
SR	42.735651	-73.854414
ST	42.735114	-73.762587
K	42.689924	-73.866537
WT	42.737154	-73.723041
CC	42.668125	-73.788056
K	42.723566	-73.79747
ST	42.777347	-73.934064
ST	42.751776	-73.760623
K	42.752185	-73.759083
ST	42.754399	-73.766667
WT	42.781899	-73.950487
ST	42.72267	-73.936209
G	42.697847	-73.791439
ST	42.688222	-73.847601
M	42.745901	-73.809797
ST	42.758736	-73.776916
ST	42.683693	-73.838669
R	42.747305	-73.923049
M	42.736165	-73.763542
SR	42.690615	-73.778868
CC	42.746158	-73.755655
WT	42.684896	-73.848015
K	42.734682	-73.851052
ST	42.683773	-73.839621
K	42.661872	-73.778108
U	42.707506	-73.71229
SR	42.742381	-73.83851
V	42.765914	-73.780042
SR	42.706863	-73.711413
ST	42.70656	-73.825307
AS	42.729603	-73.796274
SR	42.710638	-73.816473
ER	42.689052	-73.863455
K	42.746254	-73.759109
ST	42.754941	-73.7564
SR	42.690072	-73.782808
ST	42.747427	-73.749413
ST	42.737853	-73.861727
ER	42.773266	-73.711076
K	42.689687	-73.85004
M	42.770965	-73.759032
ER	42.812241	-73.859523
ER	42.721453	-73.742094
ER	42.71613	-73.839042
ST	42.7868	-73.944369
WT	42.724427	-73.854717
CC	42.734938	-73.792952
WT	42.735958	-73.794119
CC	42.758711	-73.77694
HH	42.788189	-73.91216
R	42.784774	-73.909371
ER	42.776948	-73.8243
CC	42.71601	-73.810025
ST	42.782583	-73.942787
CC	42.679929	-73.836274
K	42.781401	-73.952279
V	42.717903	-73.804745
SR	42.695963	-73.881727
ST	42.713782	-73.827645
SR	42.775948	-73.914015
ST	42.689034	-73.849547
R	42.783657	-73.911331
ST	42.686506	-73.869214
CC	42.683052	-73.769875
ST	42.731535	-73.84999
CC	42.688478	-73.775436
SR	42.795953	-73.944552
WT	42.700979	-73.819378
ST	42.732175	-73.706835
SR	42.74396	-73.761021
K	42.680993	-73.839019
ST	42.688179	-73.848556
G	42.757176	-73.758451
ST	42.730988	-73.705403
ST	42.752802	-73.762476
CC	42.727983	-73.772921
M	42.76356	-73.754392
K	42.738214	-73.7279
M	42.722193	-73.80065
CC	42.762275	-73.748277
ST	42.728387	-73.761004
U	42.772081	-73.685306
K	42.662806	-73.785145
WT	42.783927	-73.907189
ST	42.706118	-73.821336
SR	42.721692	-73.863093
SR	42.683886	-73.793733
K	42.755317	-73.776643
CC	42.666151	-73.789646
K	42.726555	-73.761115
ST	42.708828	-73.8172
ST	42.782648	-73.943092
M	42.798811	-73.92547
ST	42.746016	-73.761136
M	42.708864	-73.817638
SR	42.668454	-73.847577
ER	42.721468	-73.863605
K	42.71548	-73.931706
ER	42.681645	-73.797325
R	42.779953	-73.955411
G	42.699202	-73.810966
ST	42.795588	-73.921618
R	42.770828	-73.821014
CC	42.79947	-73.904297
ST	42.78199	-73.918321
CC	42.828989	-73.890172
CC	42.758071	-73.777373
K	42.80335	-73.901879
K	42.713955	-73.828063
ST	42.757335	-73.756982
SR	42.75179	-73.800976
CC	42.77285	-73.751846
ST	42.766796	-73.866041
SR	42.775508	-73.935261
R	42.755563	-73.87534
ST	42.690382	-73.865571
U	42.732933	-73.711914
K	42.710412	-73.816443
ST	42.742408	-73.838517
U	42.702883	-73.816421
CC	42.774272	-73.705798
ST	42.721559	-73.836698
ST	42.688321	-73.849199
AS	42.710344	-73.821393
R	42.790501	-73.936803
F	42.737096	-73.823287
ST	42.703887	-73.81777
K	42.770322	-73.821507
ST	42.738359	-73.704101
CC	42.711472	-73.865804
SR	42.722759	-73.835604
CC	42.758091	-73.777239
K	42.772115	-73.700564
CC	42.758049	-73.777354
K	42.692344	-73.775297
R	42.753286	-73.78133
SR	42.706214	-73.825032
SR	42.695178	-73.878773
WT	42.757329	-73.761643
SR	42.796514	-73.925011
CC	42.76466	-73.811228
K	42.736983	-73.84311
M	42.75789	-73.758734
SR	42.697406	-73.812258
K	42.798035	-73.924484
CC	42.68373	-73.77121
K	42.79912	-73.947377
K	42.722873	-73.802245
K	42.757265	-73.758596
ST	42.694529	-73.820032
K	42.71851	-73.805608
CC	42.683293	-73.846806
ST	42.689313	-73.848393
ST	42.710516	-73.815757
MF	42.75884	-73.766958
M	42.762185	-73.752747
SR	42.753084	-73.906143
SR	42.761016	-73.791757
ST	42.689884	-73.864517
SR	42.663784	-73.784857
SR	42.782947	-73.947541
CC	42.693045	-73.774224
R	42.693229	-73.874839
CC	42.693232	-73.873233
K	42.731715	-73.762511
ER	42.778992	-73.918136
CC	42.684701	-73.837745
R	42.728255	-73.700661
G	42.736859	-73.761069
K	42.753525	-73.75694
U	42.779609	-73.932496
K	42.728185	-73.798715
R	42.719983	-73.795974
ST	42.688693	-73.84911
SR	42.738019	-73.854171
CC	42.758013	-73.777442
ST	42.704666	-73.877108
M	42.773509	-73.701407
R	42.732136	-73.762613
ST	42.682271	-73.800358
CC	42.805366	-73.907019
SR	42.693161	-73.84592
ST	42.718913	-73.80736
AS	42.754229	-73.816283
CC	42.686059	-73.842574
SR	42.760415	-73.901203
ST	42.689319	-73.848402
M	42.788866	-73.936548
K	42.755725	-73.775969
ST	42.751637	-73.761441
SR	42.765156	-73.940005
K	42.712876	-73.814451
SR	42.712735	-73.816592
ST	42.710701	-73.815067
ST	42.783368	-73.946248
R	42.728497	-73.85493
CC	42.82912	-73.88867
WT	42.725431	-73.853487
CC	42.726856	-73.938148
CC	42.702699	-73.797259
ST	42.711064	-73.816115
CC	42.75831	-73.777453
R	42.725824	-73.793752
ST	42.783494	-73.947352
V	42.733431	-73.708269
ST	42.717651	-73.803632
CC	42.758033	-73.777349
K	42.690182	-73.86532
MF	42.780704	-73.903853
ST	42.689306	-73.848384
SR	42.710388	-73.710062
G	42.724138	-73.843986
ER	42.765434	-73.689264
ST	42.755413	-73.776743
CC	42.758331	-73.7774
ST	42.763373	-73.798765
CC	42.681539	-73.838099
ER	42.774219	-73.704308
K	42.714076	-73.829319
ST	42.77068	-73.893591
ST	42.701921	-73.814052
M	42.746146	-73.810319
ST	42.753878	-73.766962
SR	42.731012	-73.705772
CC	42.693889	-73.771801
R	42.711625	-73.868103
ST	42.768053	-73.947852
CC	42.805346	-73.90438
ST	42.715462	-73.932779
MF	42.781402	-73.90588
ST	42.726932	-73.760901
CC	42.728665	-73.759811
ER	42.714848	-73.70614
K	42.729114	-73.847161
SR	42.789305	-73.937584
ST	42.735604	-73.763433
U	42.783526	-73.912186
ER	42.789751	-73.945076
SR	42.718695	-73.808051
K	42.684594	-73.795666
CC	42.737269	-73.793858
M	42.751386	-73.870814
ST	42.732052	-73.848226
SR	42.696328	-73.824474
K	42.742529	-73.86045
CC	42.828702	-73.889597
ST	42.804619	-73.903773
ST	42.719524	-73.801962
R	42.752534	-73.776678
ST	42.728654	-73.847052
CC	42.701164	-73.849467
U	42.791378	-73.871487
SR	42.772008	-73.892172
M	42.710054	-73.816574
AS	42.77108	-73.753036
ST	42.77358	-73.697233
CC	42.719524	-73.809155
CC	42.781796	-73.954028
CC	42.723105	-73.839711
M	42.720984	-73.806963
SR	42.760634	-73.790986
ST	42.710173	-73.816389
K	42.774231	-73.700946
CC	42.685412	-73.838934
ST	42.707695	-73.822603
SR	42.727454	-73.761132
ST	42.755689	-73.943336
R	42.775152	-73.916968
M	42.734096	-73.762813
ST	42.7384	-73.727022
R	42.712073	-73.873229
ST	42.701574	-73.818691
CC	42.726855	-73.93816
U	42.684044	-73.847891
K	42.693691	-73.773327
ST	42.716648	-73.831121
K	42.736907	-73.761583
ER	42.748646	-73.763495
ST	42.830053	-73.903409
ST	42.723591	-73.839231
K	42.696545	-73.84925
K	42.767996	-73.693649
ST	42.783565	-73.92178
SR	42.732933	-73.7108
ST	42.772243	-73.891999
ER	42.78741	-73.940363
K	42.682909	-73.838418
CC	42.726001	-73.7937
CC	42.828684	-73.892361
K	42.689143	-73.850443
SR	42.688293	-73.801118
SR	42.729964	-73.701933
R	42.690856	-73.86732
V	42.734283	-73.825688
K	42.772753	-73.701483
ER	42.69712	-73.80861
AS	42.761787	-73.754584
ST	42.690499	-73.852455
CC	42.696391	-73.770105
SR	42.719128	-73.80346
V	42.780179	-73.893898
CC	42.723092	-73.839745
K	42.789095	-73.9371
CC	42.769618	-73.822374
R	42.734248	-73.851406
CC	42.75811	-73.777241
V	42.694804	-73.887321
ST	42.804436	-73.915745
SR	42.768123	-73.910128
ST	42.689326	-73.848412
M	42.715708	-73.829776
K	42.807468	-73.913571
