latitude	longitude	zipcode	category
42.814783	-73.782977	12065	WT
42.685185	-73.808521	12206	R
42.659494	-73.693097	12144	R
42.675426	-73.74939	12204	SR
42.901495	-73.792864	12065	MF
42.896908	-73.913528	12302	SR
42.660224	-73.780854	12208	SR
42.864863	-73.78592	12065	SR
42.826897	-73.96608	12302	SR
42.812572	-73.936259	12308	AS
42.782106	-73.970876	12306	SR
42.828303	-73.968061	12302	K
42.788422	-73.651779	12182	SR
42.651397	-73.736825	12144	V
42.659649	-73.779798	12208	SR
43.081157	-73.785161	12866	K
42.839406	-73.778462	12065	V
43.114563	-73.729893	12866	ST
43.10418	-73.743081	12866	CC
42.734433	-73.67236	12180	CC
42.749614	-73.56436	12180	ST
42.784418	-73.699115	12188	V
43.079455	-73.790895	12866	K
42.784267	-73.664641	12182	R
43.102266	-73.738034	12866	M
42.837106	-73.82022	12065	K
42.737908	-73.68694	12180	AS
42.674057	-73.784555	12206	F
42.61903	-73.734521	12144	R
42.630427	-73.811546	12054	CC
42.866717	-73.803536	12065	CC
42.695118	-73.713473	12204	ST
42.633036	-73.745816	12144	ST
42.668825	-73.776636	12206	ST
42.922376	-73.672733	12118	ER
43.081983	-73.787207	12866	R
42.858153	-73.779365	12065	ST
42.808104	-73.988587	12306	P
42.86957	-73.808667	12065	CC
42.913782	-73.799725	12019	CC
42.987328	-73.852722	12020	U
42.782013	-73.959407	12306	R
42.656339	-73.775182	12208	AS
42.940659	-73.812664	12019	CC
42.659596	-73.720507	12144	CC
42.738853	-73.677423	12180	K
42.747998	-73.637257	12180	R
43.011563	-73.849654	12020	K
42.651821	-73.772338	12208	R
42.868526	-73.804545	12065	CC
42.69799	-73.725128	12204	ST
43.106765	-73.737096	12866	ST
42.808801	-73.915853	12308	CC
42.811362	-73.927916	12308	K
42.783824	-73.655292	12182	K
42.62508	-73.828254	12054	M
43.043229	-73.911214	12020	K
42.673448	-73.785168	12206	SR
42.80988	-73.988051	12306	WT
42.862409	-73.783199	12065	ER
42.970499	-73.796417	12020	ST
42.839723	-73.743354	12065	SR
42.843434	-73.948852	12302	CC
42.831442	-73.913919	12308	ER
42.819441	-73.774075	12065	R
42.903643	-73.69055	12118	CC
43.016267	-73.843992	12020	K
42.673322	-73.748826	12204	CC
43.081651	-73.785084	12866	ER
42.68374	-73.80313	12206	CC
43.040254	-73.849229	12020	K
42.828457	-73.73584	12065	ST
43.120043	-73.769663	12866	R
42.826594	-73.963917	12302	ST
42.737405	-73.666229	12180	SR
42.867361	-73.81963	12065	CC
42.730613	-73.694004	12180	ST
42.920469	-73.885056	12019	SR
43.098868	-73.748001	12866	R
43.08387	-73.78428	12866	ST
42.719649	-73.680921	12180	ER
42.828562	-73.921518	12308	K
42.846072	-73.81061	12065	CC
42.910082	-73.876387	12019	SR
43.068301	-73.789794	12866	AS
42.731083	-73.689393	12180	K
42.906937	-73.688241	12118	SR
42.648632	-73.807128	12208	ER
42.749012	-73.634696	12180	ST
42.65861	-73.765735	12206	K
42.909667	-73.899408	12019	K
42.784682	-74.000037	12306	ST
42.73472	-73.561313	12180	V
43.061453	-73.72853	12866	AS
42.902925	-73.687291	12118	SR
43.01627	-73.84398	12020	K
42.730684	-73.693923	12180	ST
42.631769	-73.702145	12144	CC
42.934094	-73.960365	12019	ST
42.845618	-73.807824	12065	ST
43.140676	-73.715788	12866	ER
42.869546	-73.72539	12118	SR
42.727605	-73.687495	12180	K
43.103706	-73.741385	12866	G
42.870523	-73.772953	12065	SR
42.729075	-73.69178	12180	ST
42.824084	-73.92385	12308	ST
43.102273	-73.743039	12866	M
42.646827	-73.698311	12144	K
42.766188	-73.680586	12182	K
42.677401	-73.781562	12206	V
42.83301	-73.963004	12302	K
42.867136	-73.9299	12302	K
42.862418	-73.782376	12065	K
42.858513	-73.778153	12065	K
42.652903	-73.696807	12144	V
43.048069	-73.842663	12020	ST
42.885178	-73.704416	12118	K
43.081886	-73.782189	12866	ST
42.656521	-73.805954	12208	V
42.868135	-73.805271	12065	CC
43.095193	-73.758544	12866	ER
42.82164	-73.74601	12065	SR
42.679574	-73.681644	12180	V
42.812687	-73.929913	12308	G
